"","sublabel","roi","network","PC1","PC2","cluster","category","diff"
"203","sub-011","Left_IFG","Prefrontal",0.0321677423305525,-0.04283450220368,0.00394683224037039,0.0174612230835448,-0.0135143908431744
"204","sub-012","Left_IFG","Prefrontal",-0.00640466764970992,-0.0566601776270129,-0.0290424213941848,-0.0293361295336164,0.000293708139431598
"205","sub-013","Left_IFG","Prefrontal",0.118230814684659,-0.0527854533001757,0.044746377746982,0.068698561765214,-0.023952184018232
"206","sub-014","Left_IFG","Prefrontal",0.0527333341326654,0.0203732399924272,0.0155575715649976,-0.00467667213677411,0.0202342437017717
"207","sub-015","Left_IFG","Prefrontal",0.159294279591299,-0.0344615262605035,0.0658261226068748,0.030813204104202,0.0350129185026728
"208","sub-016","Left_IFG","Prefrontal",0.0454473282730182,0.00791252954005593,0.0153685832677296,0.0505923820598736,-0.035223798792144
"209","sub-017","Left_IFG","Prefrontal",-0.0292222966052878,0.176475170264408,0.14472476809502,0.059432001326197,0.085292766768823
"210","sub-018","Left_IFG","Prefrontal",0.0032381867015658,0.0452718481995096,0.102194624054631,-0.000290990819725816,0.102485614874357
"211","sub-019","Left_IFG","Prefrontal",0.101370499627192,-0.0441097292152278,0.0168595218624686,0.0167127424742982,0.000146779388170398
"212","sub-020","Left_IFG","Prefrontal",0.115018712054433,-0.0195263399905805,0.102852292783529,-0.000540411559702725,0.103392704343232
"213","sub-021","Left_IFG","Prefrontal",0.0397830637635677,-0.0104662569395694,0.0460927470961917,0.00798163174810438,0.0381111153480873
"214","sub-022","Left_IFG","Prefrontal",0.0808497240577739,-0.0101534657021338,0.0633385204651262,0.0161513943505744,0.0471871261145518
"215","sub-023","Left_IFG","Prefrontal",-0.0320232363492841,-0.0563015021622623,-0.0556907535626914,-0.0456965532705234,-0.009994200292168
"216","sub-024","Left_IFG","Prefrontal",0.111138429677274,-0.0328872657922433,0.0488070354413639,0.0211415532342431,0.0276654822071208
"217","sub-025","Left_IFG","Prefrontal",0.0253420122049002,0.135559140490561,0.075616067883473,0.0653162379453277,0.0102998299381453
"218","sub-026","Left_IFG","Prefrontal",0.0192304117570005,0.0173117585557396,0.0139617039800245,-0.0186879423274298,0.0326496463074543
"219","sub-027","Left_IFG","Prefrontal",0.0365808462681849,-0.0131545669460936,0.0374071813562924,0.00592381081097318,0.0314833705453192
"220","sub-028","Left_IFG","Prefrontal",0.0110507602034942,0.00857077219024857,0.0326567757800922,-0.00446881721018935,0.0371255929902816
"221","sub-029","Left_IFG","Prefrontal",0.0901502155575393,-0.00160422382499369,0.0975509881938029,0.0565331521977815,0.0410178359960214
"222","sub-030","Left_IFG","Prefrontal",-0.0736328091385028,0.0882217434822977,0.0248616376001499,0.0263615582975475,-0.0014999206973976
"223","sub-031","Left_IFG","Prefrontal",-0.0491952271850633,0.0668514541107823,0.0639287269579616,0.0509258005648692,0.0130029263930924
"224","sub-032","Left_IFG","Prefrontal",0.00721532293455117,-0.00256635362790715,0.0281389549983324,-0.0223268614113536,0.050465816409686
"225","sub-033","Left_IFG","Prefrontal",0.11428126994012,-0.0913109289980885,0.0247776111418838,-0.0160474421218,0.0408250532636838
"226","sub-034","Left_IFG","Prefrontal",-0.058980176679773,0.0893578684481005,0.0796500812266099,-0.0147376730072586,0.0943877542338685
"227","sub-035","Left_IFG","Prefrontal",0.0462288714834965,-0.0349521538967013,0.0472499165028569,-0.0148832003298818,0.0621331168327387
"228","sub-036","Left_IFG","Prefrontal",-0.0459559910706457,-0.0082575601043503,-0.0366083284029316,-0.00507159762541651,-0.0315367307775151
"229","sub-037","Left_IFG","Prefrontal",0.0644837575131879,-0.0922327840535828,-0.00780980755273927,-0.0069007487810055,-0.000909058771733771
"230","sub-038","Left_IFG","Prefrontal",-0.064590356582005,0.173624862511313,0.101643098871988,0.0597240262458738,0.0419190726261142
"231","sub-039","Left_IFG","Prefrontal",0.01624581607424,-0.0771116515657186,0.0149696115619689,-0.0186047731854216,0.0335743847473905
"232","sub-040","Left_IFG","Prefrontal",-0.043755015139939,-0.0230917812352356,-0.00984635387822017,0.00870915947573941,-0.0185555133539596
"233","sub-041","Left_IFG","Prefrontal",0.0629094217745204,-0.00288199342848212,0.0860126545794595,0.0207048758968258,0.0653077786826337
"234","sub-042","Left_IFG","Prefrontal",0.0350873665354807,-0.0137975244835241,0.0212908074632265,0.00318012458903255,0.0181106828741939
"235","sub-043","Left_IFG","Prefrontal",-0.00161108656983224,-0.0242949215068973,-0.027361590493863,-0.0232210825942175,-0.0041405078996455
"236","sub-044","Left_IFG","Prefrontal",-0.0163334230718158,0.125591096664658,0.0276767342282744,0.029044890700456,-0.0013681564721816
"237","sub-045","Left_IFG","Prefrontal",0.0037301494354468,0.046583568597569,0.0353891162186797,0.0607044703232829,-0.0253153541046032
"238","sub-046","Left_IFG","Prefrontal",0.0234434583680998,-0.0252383811604579,-0.041570421142971,0.0579720275856805,-0.0995424487286515
"239","sub-047","Left_IFG","Prefrontal",0.0642537456081509,-0.0467483925117126,0.0155995691148244,0.00191222766355278,0.0136873414512716
"240","sub-048","Left_IFG","Prefrontal",-0.00184816330731903,-0.0133648049183386,-0.0336865985122036,0.00135102958973875,-0.0350376281019423
"241","sub-049","Left_IFG","Prefrontal",0.010859252738064,-0.00606569333885096,-0.00493355471036146,-0.0339550430736444,0.0290214883632829
"242","sub-050","Left_IFG","Prefrontal",0.0246490198485851,-0.0205862178087041,0.0156205679103628,-0.0282960133426928,0.0439165812530556
"243","sub-051","Left_IFG","Prefrontal",0.00210093341055705,-0.0169500394916688,-0.0479232366949514,-0.0413442363389409,-0.0065790003560105
"244","sub-052","Left_IFG","Prefrontal",-0.0215054144724757,0.0735690206016679,0.00142757117599075,0.0164008811279842,-0.0149733099519934
"245","sub-053","Left_IFG","Prefrontal",-0.0348725837301473,0.00116529638838152,0.00560537113386963,0.00615245478552509,-0.00054708365165546
"246","sub-054","Left_IFG","Prefrontal",-0.00805358436803673,-0.0085440391907802,-0.021248801106076,0.0251760229717128,-0.0464248240777888
"247","sub-055","Left_IFG","Prefrontal",-0.0544368134387784,-0.00323242770945229,-0.00272918511145661,-0.00821028237285797,0.00548109726140136
"248","sub-056","Left_IFG","Prefrontal",-0.0576721545419021,-0.0500955480125223,-0.0622425392843976,-0.0356406726329476,-0.02660186665145
"249","sub-057","Left_IFG","Prefrontal",-0.0498436386568181,0.0434277185845197,0.0119669685406234,0.00733725712678793,0.00462971141383547
"250","sub-058","Left_IFG","Prefrontal",0.0426526680589155,-0.0414946588549328,0.0375122971178349,0.047383792631556,-0.0098714955137211
"251","sub-059","Left_IFG","Prefrontal",0.126418602297744,-8.89035104112346e-05,0.119494719105741,0.00785691357879386,0.111637805526947
"252","sub-060","Left_IFG","Prefrontal",-0.0237676748624789,-0.0242298552811712,-0.0555222842768736,-0.00694232088849998,-0.0485799633883736
"253","sub-061","Left_IFG","Prefrontal",0.0175996488789198,0.014834296767792,0.00608824227846881,0.0406571757037092,-0.0345689334252404
"254","sub-062","Left_IFG","Prefrontal",0.0756455460096527,-0.0269543676079787,0.0120929488479081,0.00282677541250634,0.00926617343540176
"255","sub-063","Left_IFG","Prefrontal",0.01459275327473,-0.0175798704281077,-0.0122189295390308,0.0329562431054313,-0.0451751726444621
"256","sub-064","Left_IFG","Prefrontal",0.102354571547709,-0.0302481490954001,0.065046025657039,0.00652660086964566,0.0585194247873933
"257","sub-001","Left_MFG","Prefrontal",-0.0462303623893494,-0.0279009359647341,-0.0574598735747628,-0.00606931144888109,-0.0513905621258817
"258","sub-002","Left_MFG","Prefrontal",0.0237486116401538,-0.0304088750598269,-0.0228661013914819,-0.00278520496926344,-0.0200808964222185
"259","sub-003","Left_MFG","Prefrontal",-0.0525559963557939,0.0401419858908628,0.00715896700901557,-0.0274847653162051,0.0346437323252207
"260","sub-004","Left_MFG","Prefrontal",-0.0549623495614765,0.011984502959153,-0.103573708854687,-0.00675524659166546,-0.0968184622630215
"261","sub-005","Left_MFG","Prefrontal",-0.0247069803884812,-0.0244991491612097,-0.0446201640071592,0.0324360609460255,-0.0770562249531847
"262","sub-006","Left_MFG","Prefrontal",0.0035016608265557,-0.0425730504002262,-0.0193795919389565,-0.0110373139546579,-0.0083422779842986
"263","sub-007","Left_MFG","Prefrontal",-0.0148789383413051,0.15272502943569,0.0689895075244084,0.113872139866356,-0.0448826323419476
"264","sub-008","Left_MFG","Prefrontal",0.00195206441103236,0.0128402681403852,-0.0112950798858731,0.0123677400446361,-0.0236628199305092
"265","sub-009","Left_MFG","Prefrontal",0.0030229445140098,-0.0450892537774799,0.0041147844055494,-0.0273391605552721,0.0314539449608215
"266","sub-010","Left_MFG","Prefrontal",0.0605901643075663,-0.0626937652899156,-0.0192535828556261,-0.027921586614423,0.0086680037587969
"267","sub-011","Left_MFG","Prefrontal",-0.0105724249971193,-0.0406530604088654,-0.0264371999844695,-0.0416357283570074,0.0151985283725379
"268","sub-012","Left_MFG","Prefrontal",0.0562553809195727,-0.0896487567982859,-0.0356623786426371,-0.00633952760572813,-0.029322851036909
"269","sub-013","Left_MFG","Prefrontal",-0.000906864043505586,-0.0407717469371981,-0.0136677363693147,0.0105384144967264,-0.0242061508660411
"270","sub-014","Left_MFG","Prefrontal",0.134487928803182,-0.0170906941496165,0.0722597882571769,0.0764923572194686,-0.00423256896229171
"271","sub-015","Left_MFG","Prefrontal",0.098628596469168,-0.0611214207688254,0.0503854379040165,0.00773219565390029,0.0426532422501162
"272","sub-016","Left_MFG","Prefrontal",0.212515357264159,-0.0472632732137049,0.091619994907025,0.0140932022824641,0.0775267926245609
"273","sub-017","Left_MFG","Prefrontal",0.0792175020008904,-0.0196029150964338,0.142753168572384,-0.00195379793481756,0.144706966507202
"274","sub-018","Left_MFG","Prefrontal",-0.0990491934729555,0.087707785588499,-0.0155785703330423,0.0213702921892537,-0.036948862522296
"275","sub-019","Left_MFG","Prefrontal",-0.0581070162208018,-0.0349384116745233,-0.0592504203792381,-0.00760747796954335,-0.0516429424096947
"276","sub-020","Left_MFG","Prefrontal",0.151363037379987,-0.0407338671105911,0.0678505334279157,-0.0180641799838524,0.0859147134117681
"277","sub-021","Left_MFG","Prefrontal",0.0399010690331532,-0.0159911571443728,0.0501539233659918,0.0190414140788172,0.0311125092871746
"278","sub-022","Left_MFG","Prefrontal",0.0390101684942237,-0.0539459134040034,-0.000377886249043728,-0.0379301252195654,0.0375522389705217
"279","sub-023","Left_MFG","Prefrontal",-0.0686660011747621,0.0262513285723607,-0.0419069055328778,0.0199563044512168,-0.0618632099840946
"280","sub-024","Left_MFG","Prefrontal",0.0797183674674436,-0.0168693913899584,0.0567016359337692,0.0230131209185983,0.0336885150151709
"281","sub-025","Left_MFG","Prefrontal",0.0674651403842041,0.000376274226417652,0.0903922488951312,0.027131155762783,0.0632610931323482
"282","sub-026","Left_MFG","Prefrontal",0.0351135539217111,-0.0100944306004756,-0.0328879543702368,-0.0212871141299892,-0.0116008402402476
"283","sub-027","Left_MFG","Prefrontal",0.0820011927576964,-0.0588683539895182,-0.0146966336745314,0.0552612978469901,-0.0699579315215215
"284","sub-028","Left_MFG","Prefrontal",-0.0829870821455118,-0.0172989891001272,-0.0334133733649528,-0.0168790698509424,-0.0165343035140104
"285","sub-029","Left_MFG","Prefrontal",0.224074937548848,-0.0474303683122359,0.158558186270707,0.0622275195669871,0.0963306667037199
"286","sub-030","Left_MFG","Prefrontal",0.0787496094329043,0.00490835302284398,0.0663743466505006,-0.0234498427575541,0.0898241894080547
"287","sub-031","Left_MFG","Prefrontal",0.00493210919175361,-0.000786358308375007,0.0899901155034446,0.0389917321021427,0.0509983834013019
"288","sub-032","Left_MFG","Prefrontal",0.0566858391267862,-0.0335297107549883,0.00191042715896547,-0.0226595906278502,0.0245700177868157
"289","sub-033","Left_MFG","Prefrontal",0.0212651571703839,-0.0321047129611738,-0.0586816178714261,0.00579909617834328,-0.0644807140497694
"290","sub-034","Left_MFG","Prefrontal",0.00521382419227198,-0.036360562328516,-0.0226770602829678,-0.0274431638373203,0.0047661035543525
"291","sub-035","Left_MFG","Prefrontal",-0.00422796899346949,-0.0352677001004521,-0.0120929488479082,-0.00112239360143763,-0.0109705552464706
"292","sub-036","Left_MFG","Prefrontal",-0.0797289927569193,0.141349015929584,0.0819956361691854,0.0382839845676048,0.0437116516015806
"293","sub-037","Left_MFG","Prefrontal",-0.0202855240136038,-0.016861230582385,0.00831368861818282,-0.0148832003298818,0.0231968889480646
"294","sub-038","Left_MFG","Prefrontal",-0.021436899598354,0.0788483618818873,0.0603670703541428,0.0159434902398143,0.0444235801143285
"295","sub-039","Left_MFG","Prefrontal",0.0221319485086467,-0.0139601016467058,-0.0108961508608345,0.0158395387023685,-0.026735689563203
"296","sub-040","Left_MFG","Prefrontal",0.0575083467320402,-0.0533084415017404,0.0187285515433985,0.0112867657284308,0.0074417858149677
"297","sub-041","Left_MFG","Prefrontal",0.0596506140773233,-0.0410380627310591,0.0428533189758769,0.00513395442297047,0.0377193645529064
"298","sub-042","Left_MFG","Prefrontal",0.0493614875088637,-0.00392566803669459,0.0168595218624686,-0.0173364749794725,0.0341959968419411
"299","sub-043","Left_MFG","Prefrontal",0.0381108230738703,-0.00758593049943333,0.0357254399565675,-0.0148624106739148,0.0505878506304823
"300","sub-044","Left_MFG","Prefrontal",-0.00429650152730427,-0.0459638301550321,-0.0326777918710017,-0.0508216060702803,0.0181438141992786
"301","sub-045","Left_MFG","Prefrontal",-0.0308063255241333,-0.0495787461401727,-0.0378907207368444,-0.0372640627197552,-0.0006266580170892
"302","sub-046","Left_MFG","Prefrontal",-0.0239896162217591,-0.0525016166413216,-0.0515220425662155,-0.0274015624534022,-0.0241204801128133
"303","sub-047","Left_MFG","Prefrontal",-0.0173892875147202,-0.0262423480531121,-0.0382060820342432,-0.0226387949056185,-0.0155672871286247
"304","sub-048","Left_MFG","Prefrontal",0.0951743548716458,-0.0435948035840566,-0.0297358113957156,0.0525096942356002,-0.0822455056313158
"305","sub-049","Left_MFG","Prefrontal",0.0122339012752206,0.0056931735502553,-0.0558802852845306,0.0303555049548115,-0.0862357902393421
"306","sub-050","Left_MFG","Prefrontal",0.0190092839382122,0.040457607485167,0.0621371643897071,0.0665061407295528,-0.0043689763398457
"307","sub-051","Left_MFG","Prefrontal",0.026698390924529,-0.0270291442009535,-0.03103862196139,-0.03493310031978,0.00389447835839
"308","sub-052","Left_MFG","Prefrontal",-0.0283081739896364,-0.00787619801428114,-0.0228240921155197,-0.0096029919568481,-0.0132211001586716
"309","sub-053","Left_MFG","Prefrontal",-0.036265414598458,-0.0194022359945301,-0.0357464604576353,-0.0279631891957996,-0.0077832712618357
"310","sub-054","Left_MFG","Prefrontal",-0.002274758002202,0.0118813074039912,-0.0123239137443952,0.00143416998288408,-0.0137580837272793
"311","sub-055","Left_MFG","Prefrontal",-0.0361888644012583,0.0105532744122285,-0.0274036093431511,-0.00249421212805109,-0.0249093972151
"312","sub-056","Left_MFG","Prefrontal",-0.0214437654806512,-0.0515032983794649,-0.0472499165028569,-0.0512383906866042,0.0039884741837473
"313","sub-057","Left_MFG","Prefrontal",-0.0327782565629046,-0.0252264237671708,-0.0232861986137426,-0.0279839905227679,0.0046977919090253
"314","sub-058","Left_MFG","Prefrontal",0.15175811167466,-0.0288333371251051,0.165863983662521,0.0478421013289913,0.11802188233353
"315","sub-059","Left_MFG","Prefrontal",0.050159777253325,-0.0219771019220316,0.0276137050437076,0.0197691651166486,0.007844539927059
"316","sub-060","Left_MFG","Prefrontal",-0.0328225519776247,0.0219060889100753,0.0100143198769455,0.0401991566323192,-0.0301848367553737
"317","sub-061","Left_MFG","Prefrontal",-0.0239866870798699,-0.066571624103485,-0.0133947685611956,-0.013926889178465,0.000532120617269399
"318","sub-062","Left_MFG","Prefrontal",-0.0138837810092881,0.0326773672693565,0.00854463550192099,-0.0232626751697479,0.0318073106716689
"319","sub-063","Left_MFG","Prefrontal",0.0127244946963274,0.0452456394391743,0.0768407905520661,0.0548860308714352,0.0219547596806309
"320","sub-064","Left_MFG","Prefrontal",0.0407814091959481,-0.021014627689486,0.0544273102291945,0.00565359600133268,0.0487737142278618
"321","sub-001","Left_OFC","Limbic",-0.0310915216752761,0.0293121648854565,-0.0137727245279137,0.0347666178241742,-0.0485393423520879
"322","sub-002","Left_OFC","Limbic",0.00244997448151906,-0.0295638562323842,-0.0527429884099876,-0.0309588383491599,-0.0217841500608277
"323","sub-003","Left_OFC","Limbic",-0.0350713658259205,-0.0135574280970831,0.0237903261410888,0.0272351578645113,-0.0034448317234225
"324","sub-004","Left_OFC","Limbic",-0.00440246787778461,0.0921428082453484,0.00818771796604721,0.0097485009845762,-0.00156078301852899
"325","sub-005","Left_OFC","Limbic",-0.0589478625642125,0.0317290881717804,-0.0416124811756568,0.00791927263265435,-0.0495317538083112
"326","sub-006","Left_OFC","Limbic",0.0552270544833496,-0.020750129418473,0.0087965785972792,0.0783115130406732,-0.069514934443394
"327","sub-007","Left_OFC","Limbic",0.0187333808594829,0.0899347738666448,0.0566384524154024,0.03416313485844,0.0224753175569624
"328","sub-008","Left_OFC","Limbic",-0.0236400908539955,0.0780298975365734,0.0446411995316987,0.00617324063293182,0.0384679588987669
"329","sub-009","Left_OFC","Limbic",0.0670706977385189,0.00400202307430504,0.0793754342894322,0.0172533098767349,0.0621221244126973
"330","sub-010","Left_OFC","Limbic",0.0166074305823356,-0.0722186476609835,-0.0229081107481375,0.00810635016571278,-0.0310144609138503
"331","sub-011","Left_OFC","Limbic",-0.0177112629678769,-0.0412952985454899,-0.0611045629852363,0.0170869803860235,-0.0781915433712598
"332","sub-012","Left_OFC","Limbic",0.0846282374911519,-0.00267529417014031,0.00283415432128333,-0.0272559583554687,0.030090112676752
"333","sub-013","Left_OFC","Limbic",0.0473829426645109,-0.0139464695209489,0.00262421596177288,-0.0254672004038169,0.0280914163655898
"334","sub-014","Left_OFC","Limbic",0.115423273739712,0.0197516490944667,0.0891012918604951,0.126883431339523,-0.0377821394790279
"335","sub-015","Left_OFC","Limbic",0.0474817383213067,-0.00279340114700037,0.0564699652401804,0.0157771679443452,0.0406927972958352
"336","sub-016","Left_OFC","Limbic",0.0190074116090244,-0.0277612697242652,-0.0281599653174565,-0.00286834586551902,-0.0252916194519375
"337","sub-017","Left_OFC","Limbic",-0.0387005909138064,0.0119081382239016,0.0153055874132481,0.0131784896110608,0.0021270978021873
"338","sub-018","Left_OFC","Limbic",0.0777440149578215,0.0033891683559186,0.067955986563681,-0.00448960268517534,0.0724455892488563
"339","sub-019","Left_OFC","Limbic",0.0563222038416775,-0.0426215132586021,0.00619321463433636,-0.00937433573246678,0.0155675503668031
"340","sub-020","Left_OFC","Limbic",-0.021487793599117,0.0673324198147867,0.0294836663046544,0.0188750738438572,0.0106085924607972
"341","sub-021","Left_OFC","Limbic",-0.0131983424274077,0.0699091127014218,0.0462400162874788,0.00380368395143561,0.0424363323360432
"342","sub-022","Left_OFC","Limbic",0.0471443265831769,-0.0506786781282163,0.072724080585493,-0.0237617923941388,0.0964858729796318
"343","sub-023","Left_OFC","Limbic",-0.0464439488016548,0.0173880873744457,0.00984635387822014,-0.0285456355617049,0.038391989439925
"344","sub-024","Left_OFC","Limbic",-0.0338853926812884,0.00952016185843575,0.0268153541890455,-0.00979007506804842,0.0366054292570939
"345","sub-025","Left_OFC","Limbic",0.0400190754134241,-0.0291994333447998,-0.0412760050216492,-0.0298978185194229,-0.0113781865022263
"346","sub-026","Left_OFC","Limbic",0.0562421897104211,0.0411256501695984,0.0243784902219067,0.0533017392948262,-0.0289232490729195
"347","sub-027","Left_OFC","Limbic",0.0979528257391835,0.000441590122573069,0.0960464265469363,0.00939512262109183,0.0866513039258445
"348","sub-028","Left_OFC","Limbic",0.0177197600584946,-0.0294196616115224,0.00440870125889526,-0.0334972514686187,0.037905952727514
"349","sub-029","Left_OFC","Limbic",0.00737000647191929,0.0137099241596832,0.0411287996459861,0.0140308347776007,0.0270979648683854
"350","sub-030","Left_OFC","Limbic",0.0141984726887084,-0.0145241594584752,0.0126388679996349,0.0130329692133055,-0.000394101213670599
"351","sub-031","Left_OFC","Limbic",-0.0022639599494047,-0.0306667796314488,-0.00314906233475465,-0.00355425987867744,0.00040519754392279
"352","sub-032","Left_OFC","Limbic",-0.0106683220278543,-0.00833742279064456,0.00535343941468266,0.0140932022824641,-0.00873976286778144
"353","sub-033","Left_OFC","Limbic",0.0087130284302858,-0.0222576030920168,-0.0595243018892146,0.0265903542417662,-0.0861146561309808
"354","sub-034","Left_OFC","Limbic",0.0434316612817359,0.0454251586713914,0.101685521694057,0.0111204643917643,0.0905650573022927
"355","sub-035","Left_OFC","Limbic",-0.0840051272601752,0.00272338160134172,-0.0784248253555115,-0.0294817508128166,-0.0489430745426949
"356","sub-036","Left_OFC","Limbic",-0.047072709137832,0.0279206756757743,0.00917449534414078,0.00902095985062637,0.00015353549351441
"357","sub-037","Left_OFC","Limbic",0.101530311885469,-0.0375019063267954,0.0617999739760972,0.0554489371590501,0.00635103681704709
"358","sub-038","Left_OFC","Limbic",-0.0351116319100759,0.0687129171803449,0.0402035492461332,0.00771140935657506,0.0324921398895581
"359","sub-039","Left_OFC","Limbic",-0.0304145432485817,0.018788782082741,-0.00518548531472833,0.0112659780273963,-0.0164514633421246
"360","sub-040","Left_OFC","Limbic",0.00707959717399575,-0.0345332622739672,-0.0493541870451657,-0.0193948905878492,-0.0299592964573165
"361","sub-041","Left_OFC","Limbic",-0.0257073183928522,0.0375779833466355,0.0129118303800891,0.0415316232556518,-0.0286197928755627
"362","sub-042","Left_OFC","Limbic",0.0668962857283862,0.0152493697023235,0.0852724732303064,0.0394705245896181,0.0458019486406883
"363","sub-043","Left_OFC","Limbic",-0.0242486788471337,-0.00448040695940295,0.0788261762202379,0.0519261242581521,0.0269000519620858
"364","sub-044","Left_OFC","Limbic",0.0260121696604177,-0.0591395819427206,-0.0380799366073054,-0.0551570554652852,0.0170771188579798
"365","sub-045","Left_OFC","Limbic",0.015468836770644,0.0457774730797339,0.0275296664720671,0.0660051063041218,-0.0384754398320547
"366","sub-046","Left_OFC","Limbic",0.0629394387677341,-0.0477307517412039,-0.00738990970504465,-0.0238033860270461,0.0164134763220014
"367","sub-047","Left_OFC","Limbic",0.0129786495371704,-0.0404707785883861,-0.0204716968665953,-0.019706785646771,-0.000764911219824301
"368","sub-048","Left_OFC","Limbic",0.0400221998337275,-0.0413037593937065,-0.0308074705916797,-0.0500714381167961,0.0192639675251164
"369","sub-049","Left_OFC","Limbic",-0.022952437238171,0.0619404104104415,0.039719923107587,0.00783612724110963,0.0318837958664774
"370","sub-050","Left_OFC","Limbic",0.0251460837171961,-0.029198616800347,-0.00186843965005963,-0.00157966571928844,-0.00028877393077119
"371","sub-051","Left_OFC","Limbic",-0.0637185712953024,-0.0231651028504173,-0.0487228608713869,-0.013615054177654,-0.0351078066937329
"372","sub-052","Left_OFC","Limbic",-0.0150946587837474,-0.0166086786951001,-0.0284751230973279,-0.00606931144888109,-0.0224058116484468
"373","sub-053","Left_OFC","Limbic",0.0453036354215982,-0.00103298476947105,0.038332228676523,0.0324984818731077,0.0058337468034153
"374","sub-054","Left_OFC","Limbic",-0.0181928648541165,0.107069435978383,0.0282650172862738,0.0816584466979553,-0.0533934294116815
"375","sub-055","Left_OFC","Limbic",-0.0362980434682177,-0.0202241662238727,-0.0327618565233836,-0.0282336083399904,-0.0045282481833932
"376","sub-056","Left_OFC","Limbic",-0.0237557663487759,-0.0532854365330738,-0.0244835212848968,-0.0100603074419262,-0.0144232138429706
"377","sub-057","Left_OFC","Limbic",0.0181588279231861,-0.0555187731738435,-0.0116100263861001,-0.0280463946490101,0.01643636826291
"378","sub-058","Left_OFC","Limbic",0.135917338793701,-0.0305627334539997,0.125760160135256,0.023512232317883,0.102247927817373
"379","sub-059","Left_OFC","Limbic",-0.0406870943386662,-0.0277207340582731,-0.0485124274620695,-0.0126379880410266,-0.0358744394210429
"380","sub-060","Left_OFC","Limbic",-0.0314372513328732,-0.00953206473097406,-0.0370497939334869,-0.0455924113102962,0.00854261737680929
"381","sub-061","Left_OFC","Limbic",0.0894204664619048,-0.0515428999954845,0.0644135726914184,-0.00949905718636027,0.0739126298777787
"382","sub-062","Left_OFC","Limbic",-0.0290056732382253,0.0303510404319117,0.00881757390519146,0.033101897292943,-0.0242843233877515
"383","sub-063","Left_OFC","Limbic",-0.00355368382485522,0.00525773725129242,-0.0102872658342166,0.0295441603147666,-0.0398314261489832
"384","sub-064","Left_OFC","Limbic",-0.057001486499259,-0.0473900132090239,-0.0599246063063884,0.000872972656295958,-0.0607975789626844
"385","sub-001","Left_vAI","Limbic",0.0218913965903775,0.00408591288661827,0.136609641040154,0.0257999799016388,0.110809661138515
"386","sub-002","Left_vAI","Limbic",-0.0331017313630614,0.0110248898497196,-0.0433370709247199,-0.0346001372549825,-0.0087369336697374
"387","sub-003","Left_vAI","Limbic",0.0256624171067299,-0.0207560348662918,0.0241054119690294,-0.0522804303621355,0.0763858423311649
"388","sub-004","Left_vAI","Limbic",-0.0138172045853583,0.00476941553899892,-0.0469763924373968,-0.0100603074419262,-0.0369160849954706
"389","sub-005","Left_vAI","Limbic",-0.0580104693560827,-0.0122521886246481,-0.00195241467460718,-0.0213287031227359,0.0193762884481287
"390","sub-006","Left_vAI","Limbic",-0.0355131938448471,-0.0211725886666071,-0.0103712495121592,-0.000602766753990716,-0.00976848275816848
"391","sub-007","Left_vAI","Limbic",-0.0431107205169029,0.0265077313919954,-0.0286432095549179,0.0329978584446713,-0.0616410679995892
"392","sub-008","Left_vAI","Limbic",-0.0234851855983139,-0.0364224567606245,-0.0542167533248477,0.0280047918739471,-0.0822215451987948
"393","sub-009","Left_vAI","Limbic",0.0620957295791418,0.00868029602553979,0.0737160829547223,0.0511758718638404,0.0225402110908819
"394","sub-010","Left_vAI","Limbic",-0.0130941357449295,0.0589621173600881,0.0242314476366281,0.0111620396679087,0.0130694079687194
"395","sub-011","Left_vAI","Limbic",-0.013833188675943,-0.0539980393108469,-0.0365662848132546,-0.0270479545039884,-0.0095183303092662
"396","sub-012","Left_vAI","Limbic",-0.00679182870233504,-0.015799864290524,0.0211227824838933,-0.0250512339531133,0.0461740164370066
"397","sub-013","Left_vAI","Limbic",0.0152394332361156,-0.0482004638387324,-0.0219629194956474,-0.0395537946885132,0.0175908751928658
"398","sub-014","Left_vAI","Limbic",0.0905408670426147,0.034400409186501,0.0662267439640552,0.113935307544659,-0.0477085635806038
"399","sub-015","Left_vAI","Limbic",0.015523943783039,-0.0593621764311414,0.00455565996803437,-0.0434473034937446,0.048002963461779
"400","sub-016","Left_vAI","Limbic",-0.0149930866348508,-0.016010454505794,-0.0216898716240173,-0.0120767057599031,-0.0096131658641142
"401","sub-017","Left_vAI","Limbic",-0.0672216845595755,0.118224342234607,0.0358515634369958,0.054302312897986,-0.0184507494609902
"402","sub-018","Left_vAI","Limbic",-0.008198767028266,0.0324358121733159,0.00982535816763686,-0.0103929031540177,0.0202182613216546
"403","sub-019","Left_vAI","Limbic",0.0419515607248065,0.0414452871865469,0.0386055505899733,0.00864679960590421,0.0299587509840691
"404","sub-020","Left_vAI","Limbic",-0.0740398732450897,0.0207300605090556,0.0148436214930277,-0.0214326759276664,0.0362762974206941
"405","sub-021","Left_vAI","Limbic",-0.0182310304332882,0.123101464839222,0.0687152938346133,0.0758651798566407,-0.00714988602202739
"406","sub-022","Left_vAI","Limbic",0.00635696255543076,-0.0388389650682802,0.0111900982201366,0.00841814732150341,0.00277195089863319
"407","sub-023","Left_vAI","Limbic",0.0736367657845379,-0.0485448847685551,-0.015410580571781,0.0588896961547029,-0.0743002767264839
